Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Target
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.4371165134719033,0.6516880484778892,0.7048764635794852,1.4621577234247887,0.02291783356564712,-0.04626903691905902,-0.4030224142720608,425000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5010168334191853,1.6473094067912277,-0.021184557550640533,0.07164699413525408,-0.16706861830370034,-0.7583675114314339,-0.4030224142720608,280000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5010168334191853,-0.34393330983544934,-0.5780373454030088,-0.36948054757039134,-0.556636797389332,-0.32086910225389637,-0.4030224142720608,525000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.47348448988822306,1.6473094067912277,1.4604433399056294,-1.9661704539614775,2.870795556536472,1.6385652622540112,2.0734442628996828,1185000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7379386254741178,-0.01205952373100319,-0.49628113468259005,0.2754287389449276,-0.5547177423199448,-0.40604166489165094,-0.4030224142720608,450000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0516637040384311,-1.0076808820443417,0.1841165242039274,0.24665955144238524,-0.21696405010777142,-0.2208029767505235,-0.4030224142720608,850000.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7104062819431555,-1.0076808820443417,-0.10881094169482386,2.0854901193132003,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,550000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.8864696428526574,-0.6758070959398955,0.20116521269538912,-1.6065556101797014,0.20138995501867052,0.4819870209708401,-0.4030224142720608,1149000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2256933981095624,-1.3395546681487878,-0.9418718566185212,-0.19207055797138212,-0.5547177423199448,-0.43582879062288754,-0.4030224142720608,565000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5727445642883441,2.642930765104566,0.3669055877459061,-1.9493884279183278,1.3297943358184312,0.8729430461933204,2.0734442628996828,105000.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5197135440647902,-1.0076808820443417,-0.5931486829295316,1.0186327494272645,-0.936609701128027,-0.7793115842112097,-0.4030224142720608,410000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5363765878720241,0.6516880484778892,0.6661294442807085,0.5271591295921702,-0.1728257835118624,-0.27525756597794016,-0.4030224142720608,415000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0516637040384311,-0.6758070959398955,0.08492415479905924,2.011169718264967,-0.45684593378118993,-0.28130807589209766,-0.4030224142720608,600000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7379386254741178,2.31105697900012,0.45302083813743715,-0.09617326629624129,-0.45684593378118993,-0.621067478764015,-0.4030224142720608,295000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,0.9835618345823353,0.22053872234477742,-0.0002759746211013263,-1.3242588251442713,-1.2633523773438045,-0.4030224142720608,235000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5363765878720241,-0.34393330983544934,-0.08943743204543556,-0.2639935267277367,-0.5547177423199448,-0.43652692638221346,-0.4030224142720608,621000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.3269871393480541,0.31981426237344296,0.6467559346313202,-0.8969156517836628,1.989949279687679,-0.8956675440988525,2.0734442628996828,625000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,1.9791831928956738,-0.5718959428441527,-0.0002759746211013263,-1.3242588251442713,-1.2633523773438045,-0.4030224142720608,175000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29742112897872114,-0.01205952373100319,0.10429766444844756,0.10521104622155332,0.02291783356564712,-0.2743267182988392,-0.4030224142720608,625000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2256933981095624,0.31981426237344296,-0.20753834686810668,-0.19207055797138212,-0.5547177423199448,-0.43582879062288754,-0.4030224142720608,400000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7104062819431555,1.3154356206867814,1.5106594769168438,2.0854901193132003,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,360000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3249534725096834,0.9835618345823353,1.441069830256241,-1.8295168133244024,2.8420097304956617,3.2768571774720248,2.0734442628996828,1950000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.060499336923788664,2.31105697900012,1.2364855683587004,-1.6089530424715799,1.934296682675446,0.0002733470359981641,2.0734442628996828,400000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.9690666734455443,-1.0076808820443417,-0.9999923855666861,-0.6236083705095128,0.9018450553450527,1.6152940702764826,-0.4030224142720608,1750000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.409584169940941,-0.6758070959398955,-0.031316903097270615,1.4693500203004237,0.02291783356564712,-0.03696056012804745,-0.4030224142720608,675000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5176798772264195,-1.671428454253234,-1.0581129145148511,0.47921048375460024,-0.936609701128027,-0.7816387034089625,-0.4030224142720608,490000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0516637040384311,-1.0076808820443417,-0.49628113468259005,2.011169718264967,-0.45684593378118993,-0.28130807589209766,-0.4030224142720608,1095000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5363765878720241,-0.01205952373100319,0.31740627059171894,0.37612089520382447,-0.1728257835118624,-0.27525756597794016,-0.4030224142720608,600000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,2.642930765104566,0.5916576731884599,-0.0002759746211013263,-1.3242588251442713,-1.2633523773438045,-0.4030224142720608,185000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.03296699339282637,-0.34393330983544934,0.18179170304600079,1.821772567206565,0.02291783356564712,-0.04626903691905902,-0.4030224142720608,590000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9031326866598915,1.3154356206867814,0.01204101149806042,0.2011083378966933,0.21482334050438195,0.07008692296858395,-0.4030224142720608,415000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9857297172527784,-1.3395546681487878,0.21321553569730864,1.1025428796430126,-0.45684593378118993,-0.28130807589209766,-0.4030224142720608,910000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7104062819431555,0.31981426237344296,0.8598645407745916,1.3183117859120779,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,400000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.060499336923788664,1.6473094067912277,0.47239434778682543,-1.6545042560172714,1.934296682675446,0.032853015804538324,3.3116776014855547,518000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7104062819431555,-0.6758070959398955,0.27865925129294233,1.3183117859120779,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,630000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,0.9835618345823353,0.08492415479905924,-0.0002759746211013263,-1.3242588251442713,-1.2633523773438045,-0.4030224142720608,185000.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,-1.0076808820443417,-0.7781075795522419,1.1984401713181525,-1.3242588251442713,-1.2400811853662759,-0.4030224142720608,327000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,-0.01205952373100319,0.27865925129294233,1.0186327494272645,-0.936609701128027,-0.7804751438100861,-0.4030224142720608,265000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.848067999597967,-1.671428454253234,-0.9689947701276649,0.07164699413525408,-0.9346906460586396,-0.688553935498848,2.0734442628996828,800000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2256933981095624,-0.01205952373100319,1.6928479616596914,1.0306199108866572,-0.7024849826627705,-0.7118251274763767,-0.4030224142720608,420000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.76547096900508,-0.34393330983544934,0.12367117409783586,-0.7554671465628309,1.9419729029529953,0.10266659173712411,0.835210924313811,799000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29742112897872114,-0.6758070959398955,-0.10881094169482386,0.10521104622155332,0.02291783356564712,-0.29294367188086196,-0.4030224142720608,790000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.11556402398571325,-1.0076808820443417,-0.5931486829295316,-0.5037367559155874,1.3297943358184312,1.2396970317591716,2.0734442628996828,800000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.11556402398571325,-1.3395546681487878,-0.41311065775776606,-0.5037367559155874,1.3297943358184312,1.2396970317591716,2.0734442628996828,1380000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6662108946049591,-1.0076808820443417,-0.10881094169482386,0.7908766816988064,0.02291783356564712,-0.037891407807148746,-0.4030224142720608,980000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5176798772264195,-1.3395546681487878,-0.9806188759172978,0.47921048375460024,-0.936609701128027,-0.7816387034089625,-0.4030224142720608,420000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,0.31981426237344296,0.4040058587244847,0.19391604102105833,-0.936609701128027,-0.7807078557298611,-0.4030224142720608,310000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,1.3154356206867814,0.4338410635845427,0.19391604102105833,-0.936609701128027,-0.7807078557298611,-0.4030224142720608,309000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15975941132390967,-1.3395546681487878,-0.4381606057344251,-0.5756597246719428,0.020998778496259772,0.4750056633775816,3.3116776014855547,1335000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7379386254741178,0.31981426237344296,0.8972747879075604,-0.09617326629624129,-0.45684593378118993,-0.621067478764015,-0.4030224142720608,530000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7104062819431555,-1.0076808820443417,1.0535996372684748,2.0854901193132003,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,600000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7104062819431555,-0.34393330983544934,0.5111413670856021,1.3183117859120779,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,575000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5363765878720241,-0.01205952373100319,0.6661294442807085,0.5271591295921702,-0.1728257835118624,-0.27525756597794016,-0.4030224142720608,540000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,-0.01205952373100319,-0.3948414381583929,0.7285434421099648,-1.3242588251442713,-1.2400811853662759,-0.4030224142720608,300000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9581973737218161,-1.0076808820443417,0.3755267995398839,0.5511334525109556,0.18411845939418436,0.5960158616607304,-0.4030224142720608,900000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,-0.01205952373100319,-0.5931486829295316,1.0186327494272645,-0.936609701128027,-0.7804751438100861,-0.4030224142720608,350000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.426247213748175,-0.01205952373100319,0.15304141472630856,-1.1030948288852147,1.3297943358184312,0.9171583109506248,2.0734442628996828,850000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0516637040384311,-1.0076808820443417,-0.806257289072803,0.24665955144238524,-0.21696405010777142,-0.2208029767505235,-0.4030224142720608,840000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,-1.3395546681487878,-0.8566284141612126,0.1963134733129364,-0.5547177423199448,-0.43722506214153933,-0.4030224142720608,490000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0791960475693934,0.31981426237344296,-0.3219195478380953,0.8148510046175919,-0.936609701128027,-0.7807078557298611,-0.4030224142720608,465000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6662108946049591,-1.0076808820443417,0.08492415479905924,0.7908766816988064,0.02291783356564712,-0.037891407807148746,-0.4030224142720608,850000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.508844244341062,1.9791831928956738,0.47239434778682543,0.15795455664288022,-0.5547177423199448,-0.504711518876372,-0.4030224142720608,145000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.712439948781526,-0.01205952373100319,-0.30254603818870696,-0.026647729831764774,0.9766882030511592,1.941090757961883,-0.4030224142720608,3000000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.024131360507469,0.31981426237344296,0.8211175214758151,1.5101063692623586,0.02291783356564712,-0.04626903691905902,-0.4030224142720608,580000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2256933981095624,-0.6758070959398955,-0.5931486829295316,-0.19207055797138212,-0.5547177423199448,-0.43257082374603356,-0.4030224142720608,600000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.3545194828790164,-0.6758070959398955,0.3755267995398839,1.8433494578334715,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,645000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7104062819431555,-0.34393330983544934,-0.16979875007109826,0.766902358780021,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,620000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.024131360507469,2.31105697900012,0.27865925129294233,-0.4797624329968029,0.020998778496259772,-0.525655591656148,-0.4030224142720608,235000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3711825266862505,-1.671428454253234,-0.806257289072803,-0.16569880276071783,-0.04616814893229742,0.060778446177572706,0.835210924313811,1150000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.76547096900508,-0.6758070959398955,-0.49628113468259005,-0.7554671465628309,1.9419729029529953,0.10266659173712411,0.835210924313811,850000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0791960475693934,-0.01205952373100319,-0.10881094169482386,1.8984904005466772,-1.3300159903524333,-1.2470625429595343,-0.4030224142720608,290000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7104062819431555,1.6473094067912277,0.8598645407745916,-0.45578811007801745,-0.45684593378118993,-0.5954691675887337,-0.4030224142720608,250000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,-0.34393330983544934,-0.30254603818870696,0.19391604102105833,-0.936609701128027,-0.7807078557298611,-0.4030224142720608,325000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0516637040384311,-0.34393330983544934,0.8404910311252034,2.011169718264967,-0.45684593378118993,-0.28130807589209766,-0.4030224142720608,651000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.36335511576437385,-0.6758070959398955,-0.3994135864356485,-0.06260921420994205,-0.5527986872505574,-0.7816387034089625,2.0734442628996828,350000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29742112897872114,0.6516880484778892,0.08492415479905924,0.5679154785541053,-0.55087963218117,-0.621067478764015,-0.4030224142720608,400000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.024131360507469,1.9791831928956738,0.47239434778682543,-0.6475826934282982,0.020998778496259772,0.40519208744499585,-0.4030224142720608,320000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.426247213748175,-0.01205952373100319,0.6080089153325436,-0.8873259226161491,1.3297943358184312,0.9171583109506248,2.0734442628996828,1350000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7104062819431555,-0.01205952373100319,-0.24442550924054204,0.5511334525109556,-0.5547177423199448,-0.43722506214153933,-0.4030224142720608,540000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3545194828790164,-0.6758070959398955,-0.3994135864356485,-0.03384002670740057,-0.5547177423199448,-0.43722506214153933,-0.4030224142720608,670000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.024131360507469,1.9791831928956738,0.25461672581805145,-0.6475826934282982,0.020998778496259772,0.40519208744499585,-0.4030224142720608,350000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.29742112897872114,-0.01205952373100319,0.6189743217940974,-1.0647359122151587,0.21482334050438195,0.06775980377083121,-0.4030224142720608,441000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.409584169940941,-0.6758070959398955,-0.6900162311764731,-0.36948054757039134,-0.556636797389332,-0.32086910225389637,-0.4030224142720608,590000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4075505031025703,-0.34393330983544934,-0.4614088173136911,-1.165428068474056,0.21482334050438195,0.060778446177572706,-0.4030224142720608,685000.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8864696428526574,-1.3395546681487878,-0.9806188759172978,-1.1750177976415699,0.20138995501867052,0.4819870209708401,-0.4030224142720608,1350000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.040794404314703,-0.6758070959398955,-0.2831725285393187,0.19391604102105833,-0.936609701128027,-0.7816387034089625,-0.4030224142720608,435000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.3545194828790164,-1.0076808820443417,0.08492415479905924,1.8433494578334715,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,850000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.049630037200060505,-1.671428454253234,-0.9999923855666861,1.311119489036443,-1.3185016599361092,-1.1004540335011042,-0.4030224142720608,429000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6662108946049591,-0.01205952373100319,0.25928574164355406,0.7357357389856006,0.02291783356564712,-0.046501748838834095,-0.4030224142720608,599000.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.060499336923788664,-0.34393330983544934,1.247334733762358,-1.9997345060477767,2.435170055785544,1.6502008582427756,2.0734442628996828,1500000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0516637040384311,-1.0076808820443417,-0.5088932894643419,0.24665955144238524,-0.21696405010777142,-0.2208029767505235,-0.4030224142720608,990000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.602310574657677,-1.0076808820443417,-0.7481367601246381,-0.4461983809105036,-0.17474483858124976,1.0919249627018643,-0.4030224142720608,3400000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.47348448988822306,0.9835618345823353,0.3735119545363475,-1.714440063314234,2.870795556536472,1.5803872823101899,2.0734442628996828,1400000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.712439948781526,1.6473094067912277,-0.08943743204543556,-0.8705438965729994,0.9766882030511592,1.8712771820292973,-0.4030224142720608,925000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.1893254216932425,2.642930765104566,0.6080089153325436,-2.133990714392973,1.6656289729612173,1.196412614680968,-0.4030224142720608,475000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7104062819431555,0.6516880484778892,0.4303732053573022,0.766902358780021,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,450000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0791960475693934,-1.3395546681487878,0.04617713550028262,0.4624284577114506,-0.936609701128027,-0.7807078557298611,-0.4030224142720608,495000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7379386254741178,-0.6758070959398955,1.247334733762358,2.0854901193132003,-0.45684593378118993,-0.6182749357267118,-0.4030224142720608,560000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.060499336923788664,0.9835618345823353,0.14304468374722418,-1.6089530424715799,1.934296682675446,-0.01368936815051886,3.3116776014855547,1035000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0516637040384311,-0.6758070959398955,-0.45753411538381344,0.24665955144238524,-0.21696405010777142,-0.2208029767505235,-0.4030224142720608,795000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2256933981095624,-0.01205952373100319,-0.2056784899417654,-0.19207055797138212,-0.5547177423199448,-0.43257082374603356,-0.4030224142720608,405000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4371165134719033,0.31981426237344296,-0.6900162311764731,-0.4078394642404475,-0.5527986872505574,-0.3231962214516491,-0.4030224142720608,550000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.060499336923788664,-1.0076808820443417,0.19632183528304203,-1.4435302143319628,1.7404721206673237,1.098673608375348,3.3116776014855547,1925000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7930033125360424,-1.0076808820443417,0.08492415479905924,1.816977702622808,-0.8425760027280469,-0.7350963194539053,-0.4030224142720608,425000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.060499336923788664,-0.34393330983544934,-0.22047985131389808,-1.6089530424715799,1.934296682675446,0.0002733470359981641,2.0734442628996828,1611000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,-1.0076808820443417,0.47239434778682543,0.7285434421099648,-1.3242588251442713,-1.2400811853662759,-0.4030224142720608,290000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46261519016449487,0.31981426237344296,-0.30254603818870696,-1.690465740395449,2.8919051622997327,3.5933453883664126,-0.4030224142720608,6300000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,-0.01205952373100319,0.08492415479905924,0.19391604102105833,-0.936609701128027,-0.7802424318903107,-0.4030224142720608,375000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5727445642883441,-0.01205952373100319,1.7704194942958422,-1.3668123809918507,1.3297943358184312,0.8729430461933204,2.0734442628996828,800000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.049630037200060505,-0.6758070959398955,-0.30254603818870696,1.311119489036443,-1.3185016599361092,-1.1004540335011042,-0.4030224142720608,350000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6386785510739967,1.6473094067912277,0.8102296090528588,-1.1030948288852147,-0.556636797389332,-0.6420115515437909,-0.4030224142720608,260000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4350828466335326,-1.0076808820443417,-0.49628113468259005,0.6710050671048811,-0.9346906460586396,-0.7816387034089625,-0.4030224142720608,255000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.6573752617196016,-1.0076808820443417,-0.8450043083715797,-0.6260058028013917,2.8919051622997327,3.742281017022595,-1.6412557528579326,6400000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.049630037200060505,-0.01205952373100319,-0.49628113468259005,1.311119489036443,-1.3185016599361092,-1.1004540335011042,-0.4030224142720608,310000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4184198028262984,-1.0076808820443417,-0.6900162311764731,-0.4318137871592329,1.2607083533204868,1.559443209530414,-0.4030224142720608,5100000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7379386254741178,-0.34393330983544934,0.6661294442807085,1.6515548744831907,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,552000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2256933981095624,-0.34393330983544934,-0.3529171632771166,1.0306199108866572,-0.7024849826627705,-0.7118251274763767,-0.4030224142720608,520000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.8864696428526574,-0.34393330983544934,-0.3219195478380953,-1.6065556101797014,0.20138995501867052,0.4819870209708401,-0.4030224142720608,920000.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5363765878720241,-1.3395546681487878,-0.8837513276703562,-0.5516854017531583,-0.5547177423199448,-0.43582879062288754,-0.4030224142720608,750000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5363765878720241,0.31981426237344296,0.04617713550028262,-0.2639935267277367,-0.5547177423199448,-0.43652692638221346,-0.4030224142720608,590000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,0.9835618345823353,0.08492415479905924,0.2922107649880772,-0.936609701128027,-0.7793115842112097,-0.4030224142720608,254000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0516637040384311,-0.34393330983544934,-0.10881094169482386,2.011169718264967,-0.45684593378118993,-0.28130807589209766,-0.4030224142720608,650000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5010168334191853,0.31981426237344296,0.08492415479905924,0.07164699413525408,-0.16706861830370034,-0.7572039518325575,-0.4030224142720608,360000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.049630037200060505,-0.01205952373100319,0.23991223199416573,1.311119489036443,-1.3185016599361092,-1.1004540335011042,-0.4030224142720608,325000.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.5363765878720241,-0.6758070959398955,0.6627003330727669,0.6805947962723948,-0.1728257835118624,-0.275955701737266,-0.4030224142720608,690000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7379386254741178,-0.01205952373100319,-0.24442550924054204,0.2754287389449276,-0.5547177423199448,-0.40604166489165094,-0.4030224142720608,625000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,0.6516880484778892,-0.3606665671368719,-0.19207055797138212,-0.936609701128027,-0.7793115842112097,-0.4030224142720608,390000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7379386254741178,-0.34393330983544934,-0.6900162311764731,0.2754287389449276,-0.5547177423199448,-0.40604166489165094,-0.4030224142720608,525000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.508844244341062,1.3154356206867814,0.5111413670856021,-0.6595698548876909,-0.5547177423199448,-0.504711518876372,-0.4030224142720608,285000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.508844244341062,0.9835618345823353,0.14304468374722418,0.15795455664288022,-0.5547177423199448,-0.504711518876372,-0.4030224142720608,355000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7379386254741178,0.31981426237344296,1.0535996372684748,0.8867739733739464,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,390000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7104062819431555,0.6516880484778892,-0.10881094169482386,-0.2639935267277367,-0.5547177423199448,-0.34414029423142495,-0.4030224142720608,370000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7104062819431555,1.6473094067912277,0.5793361210514489,0.5511334525109556,-0.5547177423199448,-0.43722506214153933,-0.4030224142720608,280000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9581973737218161,-1.3395546681487878,-0.8837513276703562,-0.6475826934282982,0.20138995501867052,0.4819870209708401,-0.4030224142720608,1170000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6278092513502687,0.6516880484778892,2.9715770925579177,-1.8343116779081594,1.3297943358184312,0.451734471400053,3.3116776014855547,700000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.426247213748175,0.6516880484778892,2.455079325305225,-1.1030948288852147,1.3297943358184312,0.9171583109506248,2.0734442628996828,825000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6662108946049591,-0.01205952373100319,0.08825639845875403,-0.7674543080222236,0.02483688863503447,0.21902255162476708,-0.4030224142720608,800000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9581973737218161,0.6516880484778892,0.20116521269538912,0.627851285851068,0.18411845939418436,0.5988084046980335,-0.4030224142720608,500000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5363765878720241,-1.3395546681487878,-0.15672163105776116,0.6805947962723948,-0.1728257835118624,-0.27525756597794016,-0.4030224142720608,900000.0
